RECmd Output
NormalizedTimestamp,ExtractionTimestamp,ArtifactType,HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {846ee343-7039-11de-9d20-806e6f6e6963},Timestamp: 2009-07-14 05:08:05.1036063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {846ee343-7039-11de-9d20-806e6f6e6963},Timestamp: 2009-07-14 05:08:05.1036063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {d5e2ffe2-f518-11df-a5c1-806e6f6e6963},Timestamp: 2010-11-21 03:47:00.1192063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {d5e2ffe2-f518-11df-a5c1-806e6f6e6963},Timestamp: 2010-11-21 03:47:00.1192063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {d5e2ffe2-f518-11df-a5c1-806e6f6e6963},Timestamp: 2010-11-21 03:47:00.1192063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {d5e2ffe2-f518-11df-a5c1-806e6f6e6963},Timestamp: 2010-11-21 03:47:00.1192063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {d5e2ffe2-f518-11df-a5c1-806e6f6e6963},Timestamp: 2010-11-21 03:47:00.1192063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {d5e2ffe2-f518-11df-a5c1-806e6f6e6963},Timestamp: 2010-11-21 03:47:00.1192063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {d5e2ffe2-f518-11df-a5c1-806e6f6e6963},Timestamp: 2010-11-21 03:47:00.1192063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {ffd60ae3-e37f-11ef-9b8c-806e6f6e6963},Timestamp: 2025-02-05 05:16:21.0380097,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: VOLUMESNAPSHOT SerialNumber: HARDDISKVOLUMESNAPSHOT1,Timestamp: 2025-02-04 13:33:48.8838664,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: VOLUMESNAPSHOT SerialNumber: HARDDISKVOLUMESNAPSHOT2,Timestamp: 2025-02-04 13:54:03.3611493,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: VOLUMESNAPSHOT SerialNumber: HARDDISKVOLUMESNAPSHOT3,Timestamp: 2025-02-04 14:03:40.4397708,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: USB Name: VID_0E0F&PID_0003 SerialNumber: 6&b77da92&0&1,Timestamp: 2025-02-05 05:16:23.1128134,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: USB Name: VID_0E0F&PID_0008 SerialNumber: 000650268328,Timestamp: 2025-02-05 05:16:24.0488150,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: USB Name: VID_14DD&PID_1005 SerialNumber: BACC6F7F7E34D3CC,Timestamp: 2009-07-14 05:08:12.3108190,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:32:26,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\DeviceClasses,Multiple,(plugin),Type: USB Name: VID_14DD&PID_1005 SerialNumber: FAC72212E15E713,Timestamp: 2010-11-21 03:47:09.5884230,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-04 13:32:26.203829700,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: SCSI Name: Disk&Ven_Dell&Prod_VIRTUAL_DISK SerialNumber: 6&17b13437&0&000000,Timestamp: 2009-07-14 05:08:05.0724063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: SCSI Name: Disk&Ven_Dell&Prod_VIRTUAL_DISK SerialNumber: 6&3af2ddc5&0&000000,Timestamp: 2010-11-21 03:47:00.0880063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: SCSI Name: Disk&Ven_VMware_&Prod_VMware_Virtual_S SerialNumber: 5&22be343f&0&000000,Timestamp: 2025-02-05 05:16:21.0224097,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: FDC Name: GENERIC_FLOPPY_DRIVE SerialNumber: 6&3b4c39bd&0&0,Timestamp: 2025-02-05 05:16:22.4888123,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: IDE Name: CdRomHL-DT-ST_DVD-ROM_GDR-T10N_______________1.05____ SerialNumber: 5&23a61b21&0&0.0.0,Timestamp: 2010-11-21 03:47:07.3576190,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: IDE Name: CdRomHL-DT-ST_DVD-ROM_GDR-T10N_______________1.05____ SerialNumber: 5&28836b88&0&0.0.0,Timestamp: 2009-07-14 05:08:09.9864149,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: IDE Name: CdRomNECVMWar_VMware_SATA_CD01_______________1.00____ SerialNumber: 6&2848384c&0&1.0.0,Timestamp: 2025-02-05 05:16:22.3796121,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {846ee343-7039-11de-9d20-806e6f6e6963},Timestamp: 2009-07-14 05:08:05.1036063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {846ee343-7039-11de-9d20-806e6f6e6963},Timestamp: 2009-07-14 05:08:05.1036063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {846ee343-7039-11de-9d20-806e6f6e6963},Timestamp: 2009-07-14 05:08:05.1036063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {846ee343-7039-11de-9d20-806e6f6e6963},Timestamp: 2009-07-14 05:08:05.1036063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {846ee343-7039-11de-9d20-806e6f6e6963},Timestamp: 2009-07-14 05:08:05.1036063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {846ee343-7039-11de-9d20-806e6f6e6963},Timestamp: 2009-07-14 05:08:05.1036063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {846ee343-7039-11de-9d20-806e6f6e6963},Timestamp: 2009-07-14 05:08:05.1036063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {d5e2ffe2-f518-11df-a5c1-806e6f6e6963},Timestamp: 2010-11-21 03:47:00.1192063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-05 05:15:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Device Classes,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet002\Control\DeviceClasses,Multiple,(plugin),Type: STORAGE Name: Volume SerialNumber: {d5e2ffe2-f518-11df-a5c1-806e6f6e6963},Timestamp: 2010-11-21 03:47:00.1192063,,Displays a list of PnP devices (Plug and Play) that were connected to this system,False,False,2025-02-05 05:15:31.143768000,./recmd_out/20250311152738\20250311152738_DeviceClasses_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
